id,name,301_redirect,permalink,entityType,givenName,familyName,sortName,alternateName,gender,birthDate,birthPlace,deathDate,deathPlace,webpage,relatedWebpage,sameAs,image
1001953,Ferniani Factory,,,Organization,,,Ferniani Factory,"",Unknown,1693-01-01,,1900-01-01,,,,,
1000732,Bow Porcelain Factory,,,Organization,,,Bow Porcelain Factory,"",Unknown,1735-01-01,,1776-01-01,,,,,
1007491,Ruskin Pottery,,,Organization,,,Ruskin Pottery,"",Unknown,1898-01-01,"England, Smethwick",1935-01-01,,,,,
1007977,Spode Pottery and Porcelain Factory,,,Organization,,,Spode Pottery and Porcelain Factory,"",Unknown,1776-01-01,"England, Stoke-on-Trent, Staffordshire",1833-01-01,,,,,
1008048,Steuben Glass Works,,,Organization,,,Steuben Glass Works,"",Unknown,1903-01-01,,1932-01-01,,,,,
1003041,The Isokon Furniture Co.,,,Organization,,,"Isokon Furniture Co., The","",Unknown,1929-01-01,,1974-01-01,,,,,
1003101,Janssen,,,Organization,,,Janssen,"",Unknown,1957-01-01,,,,,,"",
1000641,"BLPRA Architects (Paul Rosenblatt and Bruce Lindsey, partners)",,,Organization,,,BLPRA Architects,"",Unknown,1988-01-01,,1994-01-01,,,,,
1001728,Du Paquier Porcelain Factory,,,Organization,,,Du Paquier Porcelain Factory,"",Unknown,1718-01-01,,1744-01-01,,,,,
1002864,Hough & Anthony,,,Organization,,,Hough & Anthony,"",Unknown,1846-01-01,,1855-01-01,,,,,
1003749,Lewis Manufacturing Co.,,,Organization,,,Lewis Manufacturing Co.,"",Unknown,1890-01-01,"USA, Michigan, Bay City",1973-01-01,,,http://www.antiquehomestyle.com/plans/lewis/,"",
1001467,Davenport Pottery and Porcelain Factory,,,Organization,,,Davenport Pottery and Porcelain Factory,William Davenport & Company,Unknown,1794-01-01,,1887-01-01,,,,,
1008369,Tupperware Japan,,,Organization,,,Tupperware Japan,"",Unknown,1963-01-01,,,,,,"",
1002564,"Fritz Hansen, A/S",,,Organization,,,"Fritz Hansen, A/S","",Unknown,1872-01-01,,,,,,,
1008287,Tiffany Studios,,,Organization,,,Tiffany Studios,"",Unknown,1900-01-01,,1932-01-01,,,,,
1002798,Hochst Pottery and Porcelain Factory,,,Organization,,,Hochst Pottery and Porcelain Factory,"",Unknown,1746-01-01,,1796-01-01,,,,,
1004507,Niderviller Porcelain Manufactory,,,Organization,,,Niderviller Porcelain Manufactory,"",Unknown,1754-01-01,,1886-01-01,,,,,
1003882,Ludwigsburg Pottery and Porcelain Factory,,,Organization,,,Ludwigsburg Pottery and Porcelain Factory,"",Unknown,1758-01-01,,1824-01-01,,,,,
8422,Württembergische Metallwarenfabrik,,,Organization,,,Württembergische Metallwarenfabrik,WMF,Unknown,1853-01-01,,,,,,,
1008284,Tiffany Glass and Decorating Company,,,Organization,,,Tiffany Glass and Decorating Company,Tiffany Glass Co. (from 1885)|Tiffany Studios (from c. 1900)|Tiffany Furnaces (c. 1919-1928),Unknown,1892-01-01,,1900-01-01,,,,,
1002477,Guild of Handicraft,,,Organization,,,Guild of Handicraft,"",Unknown,1888-01-01,,1907-01-01,,,,,
1008663,Weller Pottery,,,Organization,,,Weller Pottery,"",Unknown,1872-01-01,,,,,,,
1008646,Wiener Kunstkeramische Werkstätte,,,Organization,,,Wiener Kunstkeramische Werkstätte,"",Unknown,1908-01-01,,1940-01-01,,,,,
1008494,"Vereinigte Lausitzer Glaswerke, AG",,,Organization,,,"Vereinigte Lausitzer Glaswerke, AG",Jena Glas,Unknown,,,1946-01-01,,,,,
1003954,Manning-Bowman and Company,,,Organization,,,Manning-Bowman and Company,"",Unknown,1832-01-01,,1946-01-01,,,,,
1001898,"Evans Products Company, Molded Plywood Products Division",,,Organization,,,"Evans Products Company, Molded Plywood Products Division","",Unknown,1943-01-01,,1949-01-01,,,,,
1008504,Vienna Porcelain Manufactory,,,Organization,,,Vienna Porcelain Manufactory,"",Unknown,1718-01-01,,1864-01-01,,,,,
1001837,Elkington & Company,,,Organization,,,Elkington & Company,"",Unknown,1830-01-01,,1892-01-01,,,,"",
1003067,Jackson and Graham,,,Organization,,,Jackson and Graham,"",Unknown,1836-01-01,,1885-01-01,,,,,
1003638,Leach Pottery,,,Organization,,,Leach Pottery,"",Unknown,1915-01-01,,,,,,,
1008362,Tucker China Factory,,,Organization,,,Tucker China Factory,Tucker and Hemphill Porcelain Works,Unknown,1826-01-01,,1838-01-01,,,,,
1002899,Hukin & Heath,,,Organization,,,Hukin & Heath,"",Unknown,1855-01-01,,1953-01-01,,,,,
1008958,Zsolnay Manufactory,,,Organization,,,Zsolnay Manufactory,"",Unknown,1853-01-01,,,,,,,
1003524,"Kurz and Allison, Publishers",,,Organization,,,"Kurz and Allison, Publishers","",Unknown,1880-01-01,,1899-01-01,,,http://www.artnet.com/artists/kurz+%26+allison+(publisher)/past-auction-results,"",
1007852,"Skidmore, Owings and Merrill",,,Organization,,,"Skidmore, Owings and Merrill","Skidmore, Owings & Merrill LLP|SOM",Unknown,1939-01-01,,,,,http://www.som.com,"",
1008370,Tupperware U.S. Inc.,,,Organization,,,Tupperware U.S. Inc.,"",Unknown,1938-01-01,,,,,http://order.tupperware.com/coe/app/home,"",
1004081,Robert F. McCloskey Co.,,,Organization,,,"McCloskey, Robert F., Co. (engineers)","",Unknown,,,,,,,"",
1003842,Lord and Burnham,,,Organization,,,Lord and Burnham,"",Unknown,,,,,,,"",
1000697,Boston Furniture Co.,,,Organization,,,Boston Furniture Co.,"",Unknown,,,,,,,"",
1000092,Albina Productions,,,Organization,,,Albina Productions,"",Unknown,,,1986-01-01,,,http://www.fxb.org,"",
1008203,Taylor and Levi Architects,,,Organization,,,Taylor and Levi Architects,"",Unknown,1907-01-01,,1962-01-01,,,http://www.cuarts.com/caal,"",
1008883,Yale and Towne Manufacturing Company,,,Organization,,,Yale and Towne Manufacturing Company,"",Unknown,1868-01-01,,2001-01-01,,,http://www.lib.uconn.edu/libraries/stamford/about/y&t.htm#a2,"",
1000128,Altwater & Brother,,,Organization,,,Altwater & Brother,"",Unknown,,,,,,,"",
1007758,"Shepley, Bulfinch, Richardson & Abbott, Associated",,,Organization,,,"Shepley, Bulfinch, Richardson & Abbott, Associated","",Unknown,1952-01-01,,2000-01-01,,,http://www.shepleybulfinch.com,"",
1007066,Pittsburgh Plate Glass Company,,,Organization,,,Pittsburgh Plate Glass Company,"Pittsburgh Plate Glass Industries, Inc.|PPG",Unknown,1883-01-01,,,,,http://www.ppg.com,"",
1003788,"Link, Weber, & Bowers",,,Organization,,,"Link, Weber, & Bowers","",Unknown,1926-01-01,,1931-01-01,,,http://www.dwc.org/index.php?option=com_easygallery&Itemid=1065,"",
1000783,"Bremer and Judge Associates, Rembrandt Studios",,,Organization,,,"Bremer and Judge Associates, Rembrandt Studios","",Unknown,,,,,,,"",
1002954,Christian Ihmsen & Company,,,Organization,,,"Ihmsen, Christian & Company",C. Ihmsen and Co.,Unknown,1836-01-01,"Pittsburgh, PA",1860-01-01,,,,"",
1002938,Hyde and Goodrich,,,Organization,,,Hyde and Goodrich,"",Unknown,1816-01-01,,1866-01-01,,,http://www.silvercollection.it/AMERICANSILVERMARKSHDUE.html,"",
1008403,UDA Architects,,,Organization,,,UDA Architects,Urban Design Associates,Unknown,,,,,,http://www.urbandesignassociates.com,"",
1002844,G. M. Hopkins Company,,,Organization,,,"Hopkins, G. M. Company (Publisher)","",Unknown,1865-01-01,,1943-01-01,,,http://digital.library.pitt.edu/abouthp/#hopkins,"",
1002503,Hael-Werkstatten,,,Organization,,,Hael-Werkstatten,"",Unknown,1923-01-01,,1934-01-01,,,http://germanmodernism.com/manufacturers/view/22,"",
1002582,"Harper's Weekly, Engraving Department",,,Organization,,,"Harper's Weekly, Engraving Department","",Unknown,1857-01-01,New York City,1916-01-01,,,http://www.harpers.org/subjects/WeeklyReview,"",
1001723,George Duncan and Sons,,,Organization,,,"Duncan, George and Sons (Manufacturer)","",Unknown,1865-01-01,,1892-01-01,,,http://www.duncanmiller.net/history.php,"",
1000595,Billquist and Lee,,,Organization,,,Billquist and Lee,"",Unknown,1905-01-01,,1909-01-01,,,http://www.phlf.org,"",
1007737,Sharon Hardware Mfg. Company,,,Organization,,,Sharon Hardware Mfg. Company,"",Unknown,,,,,,,"",
1007674,"Scobey's Studio, Wilkinsburg, PA",,,Organization,,,"Scobey's Studio, Wilkinsburg, PA","",Unknown,,,,,,,"",
1007610,Scheibel and Kerr,,,Organization,,,Scheibel and Kerr,"",Unknown,,,,,,,"",
1007260,Rembrandt Studios,,,Organization,,,Rembrandt Studios,"",Unknown,,,,,,,"",
1007060,Pittsburgh Coal Washer Co.,,,Organization,,,Pittsburgh Coal Washer Co.,"",Unknown,,,,,,,"",
1007022,"Phoenix Toy Company, Milwaukee, Wisconsin",,,Organization,,,"Phoenix Toy Company, Milwaukee, Wisconsin","",Unknown,,,,,,,"",
1006931,"Peg-Lock Block Co., Inc.",,,Organization,,,"Peg-Lock Block Co., Inc.","",Unknown,,,,,,,"",
1002881,Huber Brothers,,,Organization,,,Huber Brothers,"",Unknown,,,,,,,"",
1002822,"Holden, Stott and Hutchinson",,,Organization,,,"Holden, Stott and Hutchinson","",Unknown,,,,,,,"",
1000800,Broadbent & Taylor,,,Organization,,,Broadbent & Taylor,"",Unknown,,,1880-01-01,,,http://www.whitmanarchive.org,"",
1001313,"Corgan and Balestiere, Architects-Engineers",,,Organization,,,"Corgan and Balestiere, Architects-Engineers","Corgan, Balestiere and Leaper",Unknown,,,,,,,"",
1001230,Coiled Spring Fence Co.,,,Organization,,,Coiled Spring Fence Co.,"",Unknown,,,,,,,"",
1001129,Martin B. Chetlin and Associates,,,Organization,,,"Chetlin, Martin B. and Associates","",Unknown,,,,,,,"",
1003209,"Kagan, Inc.",,,Organization,,,"Kagan, Inc.","",Unknown,,,,,,,"",
1003152,Johnston and Johnston,,,Organization,,,Johnston and Johnston,"",Unknown,,,,,,,"",
1002951,I.C.S. Staff,,,Organization,,,I.C.S. Staff,"",Unknown,,,,,,,"",
1002918,"Hunt, McCay, Lewis and Stott",,,Organization,,,"Hunt, McCay, Lewis and Stott","",Unknown,,,,,,,"",
1002585,Harris and Stanwood,,,Organization,,,Harris and Stanwood,"",Unknown,1830-01-01,,1845-01-01,,,http://www.925-1000.com/americansilver_H.html,"",
1006759,"Office of Engineer of Bridges, Pittsburgh",,,Organization,,,"Office of Engineer of Bridges, Pittsburgh","",Unknown,,,,,,,"",
1006758,"Office of Chief Engineer, Pittsburgh",,,Organization,,,"Office of Chief Engineer, Pittsburgh","",Unknown,,,,,,,"",
1006756,O.F. Eggington Co.,,,Organization,,,"Eggington, O.F. Co.","",Unknown,,,,,,,"",
1004380,"Leon B. Murray, Inc. Architects and Engineers",,,Organization,,,"Murray, Leon B., Inc. Architects and Engineers","",Unknown,,,,,,,"",
1003351,Kimber-Conrad-Johnson-Warner Publishing,,,Organization,,,Kimber-Conrad-Johnson-Warner Publishing,"",Unknown,,,,,,,"",
1002730,Hester and Beaudry,,,Organization,,,Hester and Beaudry,"",Unknown,,,,,,,"",
1003131,Georg Jensen Manufactory,,,Organization,,,"Jensen, Georg Manufactory","",Unknown,1904-01-01,Copenhagen,,,,http://www.georgjensen.com/|http://www.jensensilver.com,"",
1002694,Heisey Glass Co.,,,Organization,,,Heisey Glass Co.,A.H. Heisey & Company,Unknown,1895-01-01,,1957-01-01,,,http://www.heiseymuseum.org,"",
1002562,Johannes Hansen,,,Organization,,,"Hansen, Johannes (Mfr)","",Unknown,,,1967-01-01,,,http://www.deconet.com/decopedia/maker/571/Johannes_Hansen#,"",
1001092,Chamberlain's Worcester Porcelain Factory,,,Organization,,,Chamberlain's Worcester Porcelain Factory,"",Unknown,1783-01-01,,1850-01-01,,,http://www.worcesterporcelainmuseum.org.uk/uploaded/documents/13-Chamberlain.pdf,"",
1001432,"Damianos Brown Andrews, Inc.",,,Organization,,,"Damianos Brown Andrews, Inc.","JDBA Architects Inc|DBA Architects, Inc.",Unknown,,,,,,http://www.jdbaarchitects.com,"",
1008565,Walker & Kimball Architects,,,Organization,,,Walker & Kimball Architects,"",Unknown,1891-01-01,,,,,http://www.nebraskahistory.org/publish/publicat/timeline/kimball_thomas_rogers.htm,"",
1007606,Carl Schappel,,,Person,,,"Schappel, Carl",Carl Schappel-Haida,Unknown,1857-01-01,,1907-01-01,,,http://www.stylendesign.co.uk/guidepages/estoz.html,"",
1007336,Burt Hill Kosar Rittelmann,,,Organization,,,Burt Hill Kosar Rittelmann,"",Unknown,1936-01-01,,,,,,"",
1002846,"Hoppin, Koen & Huntington",,,Organization,,,"Hoppin, Koen & Huntington","",Unknown,1904-01-01,,1923-01-01,,,,"",
1001681,Doyle and Company,,,Organization,,,Doyle and Company,"",Unknown,1891-01-01,,,,,,"",
1001805,E. E. Fairchild Corporation,,,Organization,,,"Fairchild, E. E. Corporation","",Unknown,,,,,,,"",
1001726,Dunnavalt & Thompson,,,Organization,,,Dunnavalt & Thompson,"",Unknown,,,,,,,"",
1001587,Detroit Architectural Club,,,Organization,,,Detroit Architectural Club,"",Unknown,,,,,,,"",
1008699,J. Whipple & Co.,,,Organization,,,"Whipple, J. & Co.","",Unknown,,,,,,,"",
1007583,R. Sayer and J. Bennett,,,Organization,,,"Sayer, R. and J. Bennett, Publishers","",Unknown,,,,,,,"",
1003817,Locketts and Company,,,Organization,,,Locketts and Company,"",Unknown,,,,,,,"",
1003136,Jno. Price and Son,,,Organization,,,"Price, Jno. and Son",John Price & Sons,Unknown,,,,,,,"",
1000914,B&W,,,Organization,,,B&W,"",Unknown,,,,,,,"",
1000330,Bachrach,,,Organization,,,Bachrach,"",Unknown,,,,,,,"",
1008961,Zumbro's Studio,,,Organization,,,Zumbro's Studio,"",Unknown,,,,,,,"",
1008718,Whitney & Adams,,,Organization,,,Whitney & Adams,"",Unknown,,,,,,,"",
1008692,Wetzler Studio,,,Organization,,,Wetzler Studio,"",Unknown,,,,,,,"",
1008419,U.P.C. Book Company,,,Organization,,,U.P.C. Book Company,"",Unknown,,,,,,,"",
1008335,F. A. Tremaine & Co.,,,Organization,,,"Tremaine, F. A. & Co.","",Unknown,,,,,,,"",
1008207,Curtis W. Taylor & Co.,,,Organization,,,"Taylor, Curtis W. & Co.","",Unknown,,,,,,,"",
1008056,Stewart and Company,,,Organization,,,Stewart and Company,"",Unknown,,,,,,,"",
1008051,Stevens Chair Company,,,Organization,,,Stevens Chair Company,Stevens Adjustable Chair Co,Unknown,,,,,,,"",
1007859,Slover and Taylor,,,Organization,,,Slover and Taylor,"",Unknown,,,,,,,"",
1008339,Tribune Company,,,Organization,,,Tribune Company,"",Unknown,1847-01-01,,,,,http://corporate.tribune.com/pressroom/?page_id=2315,"",
1001390,Crystal Glass Company,,,Organization,,,Crystal Glass Company,"",Unknown,,,1908-01-01,,,,"",
1003164,"Jones and Erwin, Inc.",,,Organization,,,"Jones and Erwin, Inc.","",Unknown,,,,,,,"",
1004131,J. & G. Meakin,,,Organization,,,Meakin,"",Unknown,1851-01-01,,2000-01-01,,,http://www.thepotteries.org/potters/meakin.htm,"",
1007992,Stamberg Aferiat Architecture,,,Organization,,,Stamberg Aferiat Architecture,"",Unknown,1989-01-01,,,,,http://www.stambergaferiat.com/,"",
1008492,Venini S.p.a.,,,Organization,,,Venini S.p.a.,Cappellin Venini & C. (original name)|Venini & C. (1929-1985),Unknown,1986-01-01,,,,,,"",
1000660,Bohlin Cywinski Jackson,,,Organization,,,Bohlin Cywinski Jackson,"",Unknown,1965-01-01,,,,,http://www.bcj.com/,"",
1002340,Gold Medal Camp Furniture Manufacturing Company,,,Organization,,,Gold Medal Camp Furniture Manufacturing Company,"",Unknown,1892-01-01,,,,,http://wisconsingenealogy.net/racine/gold-medal-camp-furniture.htm,"",
1003365,"Kingsland, Scott, Bauer, and Havekotte",,,Organization,,,"Kingsland, Scott, Bauer, and Havekotte","",Unknown,,,,,,http://www.ksba.com/,"",
1001582,Charles L. Desmone and Associates,,,Organization,,,"Desmone, Charles L. and Associates (Architects)",Desmone & Associates Architects,Unknown,,,,,,http://www.desmone.com/Firm.aspx,"",
1008858,"Wright, J.L., Inc.",,,Organization,,,"Wright, J.L., Inc.","",Unknown,,,,,,http://www.encyclopedia.com/doc/1G2-3401802392.html,"",
1007990,"Staffordshire, Walton Factory",,,Organization,,,"Staffordshire, Walton Factory","",Unknown,,,1835-01-01,,,,,
1000197,David  Anderson and Company,,,Organization,,,"Anderson, David  and Company","",Unknown,,"Oslo, Norway",1977-01-01,,,http://www.925-1000.com/david-andersen_marks.html,"",
1001267,Conrad Meyer & Sons,,,Organization,,,Meyer Conrad  & Sons,"",Unknown,,,,,,http://findingaid.winterthur.org/html/HTML_Finding_Aids/COL0171.htm,"",
1008502,J. Vieillard & Cie.,,,Organization,,,"Vieillard, J. & Cie.",David Johnston (1834-1845),Unknown,1845-01-01,,1895-01-01,,,,,
1000968,Capo-Di-Monte Factory,,,Organization,,,Capo-Di-Monte Factory,Capodimonte Porcelain Factory,Unknown,,Naples,1759-01-01,,,,"",
1007143,"Prince Iusupov Porcelain Factory, Arkhangel'Skoe",,,Organization,,,"Prince Iusupov Porcelain Factory, Arkhangel'Skoe",also spelled Yusupov,Unknown,,,1831-01-01,,,,"",
1002571,John Hardman Studios,,,Organization,,,"Hardman, John Studios (Architects)","",Unknown,1838-01-01,,,,,,"",
1002474,Guilbert & Betelle,,,Organization,,,Guilbert & Betelle,"",Unknown,1910-01-01,,1915-01-01,,,http://jamesbetelle.com,"",
1008302,Tobey Furniture Company,,,Organization,,,Tobey Furniture Company,"The Tobey Furniture Company of Chicago, Illinois (1856-1875)",Unknown,1856-01-01,,,,,,"",
1008713,White Sewing Machine Company,,,Organization,,,White Sewing Machine Company,"",Unknown,1858-01-01,,,,,http://www.ismacs.net/white/white.html,"",
1002493,"Gzesh, Santa-Cruz, Shointuch Inc.",,,Organization,,,"Gzesh, Santa-Cruz, Shointuch Inc.","",Unknown,,,,,,,"",
1008270,Gebrüder Thonet,,,Organization,,,Gebrüder Thonet,"",Unknown,1853-01-01,,1921-01-01,,,,,
1008648,Wiener Werkstätte,,,Organization,,,Wiener Werkstätte,"",Unknown,1903-01-01,,1932-01-01,,,,,
1001742,William B. Durgin & Co.,,,Organization,,,"Durgin, William B. & Co. (Manufacturer)","",Unknown,1853-01-01,,1905-01-01,,,,,
1004108,McKee and Brothers,,,Organization,,,McKee and Brothers,"",Unknown,1829-01-01,,1951-01-01,,,http://www.myinsulators.com/glass-factories/McKee.html,"",
1008519,Vitra AG,,,Organization,,,Vitra AG,"",Unknown,1934-01-01,,,,,,,
1008059,Craftsman Workshop of Gustav Stickley,,,Organization,,,"Stickley, Gustav, Craftsman Workshop of","",Unknown,1904-01-01,,1916-01-01,,,,,
1002709,Herculaneum Factory,,,Organization,,,Herculaneum Factory,"",Unknown,1796-01-01,,1841-01-01,,,,,
1008322,Tournai Porcelain Factory,,,Organization,,,Tournai Porcelain Factory,"",Unknown,1751-01-01,,1850-01-01,,,,,
1004474,Newcomb College Pottery,,,Organization,,,Newcomb College Pottery,"",Unknown,1894-01-01,,1941-01-01,,,,,
1001575,Derby Porcelain Factory,,,Organization,,,Derby Porcelain Factory,"",Unknown,1756-01-01,,1848-01-01,,,,,
1001123,Chelsea Porcelain Factory,,,Organization,,,Chelsea Porcelain Factory,"",Unknown,1745-01-01,,1769-01-01,,,,,
1001096,Chantilly Factory,,,Organization,,,Chantilly Factory,"",Unknown,1715-01-01,,1800-01-01,,,,,
1003791,Linthorpe Pottery,,,Organization,,,Linthorpe Pottery,"",Unknown,1879-01-01,,1889-01-01,,,,,
718,"Shimo Taro, Aoi Shobo Publishers",,,Organization,,,"Shimo Taro, Aoi Shobo Publishers","",Unknown,,,1945-01-01,,,http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx,"",
1002961,IKM Incorporated,,,Organization,,,IKM Incorporated,"",Unknown,1911-01-01,,,,,http://www.ikminc.com/,"",
1001297,W. T. Copeland and Sons,,,Organization,,,"Copeland, W. T. and Sons","Copeland & Garrett (1833-47); Copeland, late Spode",Unknown,1867-01-01,,1970-01-01,,,,,
1002128,Japy Frères,,,Organization,,,Japy Frères,"",Unknown,1772-01-01,,1933-01-01,,,,,
1003840,Longton Hall Porcelain Factory,,,Organization,,,Longton Hall Porcelain Factory,"",Unknown,1750-01-01,,1760-01-01,,,,,
1008511,Vincennes Porcelain Manufactory,,,Organization,,,Vincennes Porcelain Manufactory,"",Unknown,1730-01-01,,1756-01-01,,,,,
1008769,Chasmar-Winchell Press,,,Organization,,,Chasmar-Winchell Press,"",Unknown,,,,,,,"",
1003444,Jacob and Josef Kohn,,,Organization,,,"Kohn, Jacob and Josef","",Unknown,1867-01-01,,1914-01-01,,,,,
1004340,"John Mortimer and John Samuel Hunt, partners",,,Organization,,,"Mortimer, John and John Samuel Hunt, partners","",Unknown,1839-01-01,,1842-01-01,,,,,
1007404,Ron Arad and Associates,,,Organization,,,"Arad, Ron and Associates","",Unknown,1989-01-01,,,,,,,
86,The General Fireproofing Company,,,Organization,,,General Fireproofing Company,Now known as GF Office Furniture Ltd,Unknown,1902-01-01,,,,,http://pastpresentfuture.net/archives/gf.html,"",
1000024,William Adams and Sons,,,Organization,,,"Adams, William and Sons","",Unknown,1769-01-01,,1865-01-01,,,,,
1000485,Thomas P. Bedilion,,,Organization,,,"Bedilion, Thomas P.","",Unknown,1874-01-01,,1889-01-01,,,,,
1002722,Herter Brothers,,,Organization,,,Herter Brothers,"",Unknown,1855-01-01,,1900-01-01,,,,,
1008014,James T. Steen & Sons,,,Organization,,,"Steen, James T. & Sons (Architects)","",Unknown,1917-01-01,,1941-01-01,,,,,
1000523,John Bennett Pottery,,,Organization,,,"Bennett, John Pottery","",Unknown,1877-01-01,,1882-01-01,,,,,
1003181,Brown Jordan,,,Organization,,,Brown Jordan,"",Unknown,1945-01-01,,,,,http://www.brownjordan.com/about/,"",
1007379,Roger & Gallet,,,Organization,,,Roger & Gallet,"",Unknown,1862-01-01,,,,,,,
1002145,Sharove & Friedman,,,Organization,,,Sharove & Friedman,"",Unknown,,,,,,,"",
1003761,Liberty and Company,,,Organization,,,Liberty and Company,"",Unknown,1875-01-01,,,,,,,
1000423,Peter and Ann Bateman,,,Organization,,,"Bateman, Peter and Ann","",Unknown,1786-01-01,England,,,,,"",
1008458,Jan and Lucas van Doetechum,,,Organization,,,"Doetechum, Jan and Lucas van",Duetecum,Unknown,1525-01-01,,1584-01-01,,,,"",
1008387,John and William Turner,,,Organization,,,"Turner, John and William","",Unknown,1762-01-01,,1806-01-01,,,,,
1000424,"Peter, Ann, and William Bateman",,,Organization,,,"Bateman, Peter, Ann, and William","",Unknown,1799-01-01,,1805-01-01,,,http://www.silvercollection.it/bateman.html,"",
1007472,Royal Brasscasters' Guild,,,Organization,,,Royal Brasscasters' Guild,"",Unknown,,,,,,,,
1007473,Royal Danish Porcelain Factory,,,Organization,,,Royal Danish Porcelain Factory,"",Unknown,,,,,,http://www.royalcopenhagen.com/about-us/history/16/5,"",
1002051,Foreign Office Architects,,,Organization,,,Foreign Office Architects,"",Unknown,1992-01-01,,2011-01-01,,,,,
1004203,A. Michelsen,,,Organization,,,"Michelsen, A.","",Unknown,,,,,,http://dkks.dk/anton-michelsen-2,"",
197,Deruta Potteries,,,Organization,,,Deruta Potteries,"",Unknown,,,1550-01-01,,,,,
196,Castel Durante Factory,,,Organization,,,Castel Durante Factory,"",Unknown,1495-01-01,,1635-01-01,,,,,
8976,Ruppelwerk GmbH,,,Organization,,,Ruppelwerk GmbH,"",Unknown,1921-01-01,,1932-01-01,,,,,
1008827,Enoch  Wood and Sons,,,Organization,,,Enoch  Wood and Sons,Enoch Wood (from 1783)|Enoch Wood & Caldwell (1790-1818),Unknown,1818-01-01,,1846-01-01,,,,,
498,ARO (Architecture Research Office),,,Organization,,,ARO (Architecture Research Office),"",Unknown,1993-01-01,,,,,http://www.aro.net/,"",
33,Premier Engraver,,,Organization,,,Premier Engraver,"",Unknown,1460-01-01,,1505-01-01,,,,,
1002650,H. B. & H.,,,Organization,,,H. B. & H.,"",Unknown,,,,,,,"",
1008161,Tai Lee Miller,,,Organization,,,Tai Lee Miller,Tai + Lee (1981-1986 and 1990-present),Unknown,,,,,,,"",
1004212,Miller and Frank,,,Organization,,,Miller and Frank,"",Unknown,,,,,,,"",
1008752,"Williams, Trebilcock, Whitehead",,,Organization,,,"Williams, Trebilcock, Whitehead","",Unknown,,,,,,http://www.post-gazette.com/pg/03276/228076-28.stm,"",
9103,Stevenson Manufacturing Company,,,Organization,,,Stevenson Manufacturing Company,"",Unknown,,,,,,,,
1002119,Manufacture de Pont-aux-Choux,,,Organization,,,Manufacture de Pont-aux-Choux,"",Unknown,1743-01-01,,1788-01-01,,,http://fr.wikipedia.org/wiki/Manufacture_de_Pont-aux-Choux,"",
3597,Kinjiro,,,Organization,,,Kinjiro,"",Unknown,,,,,,,"",
3309,Shima Art Company,,,Organization,,,Shima Art Company,"",Unknown,,,1940-01-01,,,http://shotei.com/publishers/shima/shima.htm,"",
1001248,Collini,,,Organization,,,Collini,"",Unknown,,,,,,http://www.collini-ltd.com/,"",
1006943,Pendleton's Lithography,,,Organization,,,Pendleton's Lithography,"",Unknown,1825-01-01,,1836-01-01,,,http://en.wikipedia.org/wiki/Pendleton%27s_Lithography,"",
1006838,Pach,,,Organization,,,Pach,"",Unknown,1867-01-01,,1947-01-01,,,,http://vocab.getty.edu/ulan/500036700,
1003307,D.W. Kellogg and Co.,,,Organization,,,"Kellogg, D.W. and Co.","",Unknown,,,1842-01-01,,,http://www.philaprintshop.com/kellogg.html,http://vocab.getty.edu/ulan/500042464,
1004509,Niedecken-Walbridge Co.,,,Organization,,,Niedecken-Walbridge Co.,"",Unknown,,,,,,http://mam.org/collection/archives/prairie/bio.php,http://vocab.getty.edu/ulan/500045662,
1002227,Gayle and Hayden,,,Organization,,,Gayle and Hayden,Gayle & Hayden,Unknown,1846-01-01,,1850-01-01,,,,"",
1003885,Lumière Brothers,,,Organization,,,Lumière Brothers,"Lumière Frères (preferred,V,display)|Lumière Brothers (V)|Lumière, Auguste and Louis (V)|Lumiere Brothers",Unknown,1883-01-01,"Lyon (Rhône, Rhône-Alpes, France)",1924-01-01,,,,http://vocab.getty.edu/ulan/500033333,
1001633,Ditta Parma Antonio e Figli,,,Organization,,,Ditta Parma Antonio e Figli,"",Unknown,1870-01-01,,,,,http://www.parmacasseforti.it/ita/Default.aspx,"",
8063,Pastorini & Tomkins,,,Organization,,,Pastorini & Tomkins,"",Unknown,,,,,,,,
1001760,Dyottville Glassworks,,,Organization,,,Dyottville Glassworks,"",Unknown,,,1923-01-01,,,http://www.philaplace.org,"",
1002563,"Hansen Lamps, George W. Hansen Inc.",,,Organization,,,"Hansen Lamps, George W. Hansen Inc.","",Unknown,,,,,,http://www.hinsonlighting.com/g_hansen.php,"",
1000860,Bryce Brothers,,,Organization,,,Bryce Brothers,"Bryce Bros. Company, Inc.",Unknown,1850-01-01,,1965-01-01,,,http://www.clpgh.org/research/pittsburgh/patentees/bryce_bro.html,"",
6485,Veeder-Root Incorporated,,,Organization,,,Veeder-Root Incorporated,"",Unknown,1928-01-01,,,,,,,
1001413,B. L. H. Dabbs and Others,,,Organization,,,"Dabbs, B. L. H., and Others","",Unknown,1839-01-01,,1899-01-01,,,,"",
1007273,Revere Copper and Brass Co.,,,Organization,,,Revere Copper and Brass Co.,Revere & Son (through 1828)|Revere Copper Company (through 1899)|Taunton-New Bedford Copper Company (until 1929) |Revere Copper and Brass Incorporated,Unknown,1929-01-01,"Rome, New York",1986-01-01,,,,,
